OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ISS OBJECT YN,1998-067YN,2026-09-20T01:47:22.761600,15.53911468,.00093112,51.6301,188.9448,179.7919,180.3077,0,U,69798,999,1238,.42503878E-3,.27576E-3,0
ISS OBJECT YP,1998-067YP,2026-09-20T19:04:21.667008,15.56233257,.00106781,51.6308,184.7514,167.9402,192.1847,0,U,69799,999,1249,.66305833E-3,.47323E-3,0
QIANFAN-201,2026-153A,2026-09-20T15:50:57.574176,13.95630286,.00059671,88.9970,351.4443,55.2191,304.9547,0,U,69800,999,1107,-.14453613E+1,-.1820851E-1,0
QIANFAN-202,2026-153B,2026-09-20T19:19:05.792160,14.06320804,.00069522,88.9978,351.3914,343.4576,16.6378,0,U,69801,999,1110,.2317301E-4,.52E-6,0
QIANFAN-203,2026-153C,2026-09-20T19:13:01.631712,14.07839613,.00054059,88.9978,351.4286,347.1676,12.9369,0,U,69802,999,1109,.17891297E-4,.44E-6,0
QIANFAN-204,2026-153D,2026-09-20T13:11:16.016352,14.05218165,.00056244,88.9979,351.4472,339.0708,21.0243,0,U,69803,999,1106,.58765175E-4,.109E-5,0
QIANFAN-205,2026-153E,2026-09-20T19:02:46.296096,14.02938821,.00062586,88.9976,351.4453,357.5555,2.5594,0,U,69804,999,1108,.565842E-5,.23E-6,0
QIANFAN-206,2026-153F,2026-09-20T17:23:17.428992,14.02953315,.00099556,88.9973,351.3983,323.1422,36.9074,0,U,69805,999,1110,-.12680131E+1,-.1818396E-1,0
QIANFAN-207,2026-153G,2026-09-20T17:21:16.244352,13.99889222,.00056262,88.9973,351.4351,336.6780,23.4143,0,U,69806,999,1108,-.13417132E+1,-.1821486E-1,0
QIANFAN-208,2026-153H,2026-09-20T17:03:25.689600,13.98639913,.00064585,88.9969,351.4335,75.8249,284.3647,0,U,69807,999,1109,-.13762676E+1,-.1827305E-1,0
QIANFAN-209,2026-153J,2026-09-20T19:44:46.752576,14.02903088,.00065399,88.9982,351.4325,337.6004,22.4890,0,U,69808,999,1109,.58071125E-4,.104E-5,0
QIANFAN-210,2026-153K,2026-09-20T20:44:28.798080,14.03593138,.00069517,88.9978,351.4199,350.2743,9.8302,0,U,69809,999,1110,.4552002E-5,.21E-6,0
QIANFAN-211,2026-153L,2026-09-20T22:16:51.308832,14.14541205,.00066084,88.9979,351.3735,343.9071,16.1905,0,U,69810,999,1113,.14971301E-3,.301E-5,0
QIANFAN-212,2026-153M,2026-09-20T16:55:32.963232,14.08613466,.00080831,88.9977,351.4138,348.8646,11.2357,0,U,69811,999,1109,.12096024E-3,.222E-5,0
QIANFAN-213,2026-153N,2026-09-20T17:30:47.941920,14.06026410,.00065788,88.9978,351.4173,348.7994,11.3040,0,U,69812,999,1109,.17686277E-4,.43E-6,0
QIANFAN-214,2026-153P,2026-09-20T18:07:53.398560,14.04033993,.00112635,88.9972,351.3656,323.9192,36.1228,0,U,69813,999,1112,-.1234402E+1,-.1805872E-1,0
QIANFAN-215,2026-153Q,2026-09-20T18:34:54.520032,14.10636215,.00067212,88.9971,351.3114,102.7509,257.4428,0,U,69814,999,1115,-.10796616E+1,-.1780689E-1,0
QIANFAN-216,2026-153R,2026-09-20T21:46:01.558272,14.10942132,.00062866,88.9978,351.3324,359.2589,0.8586,0,U,69815,999,1115,.19974362E-4,.5E-6,0
QIANFAN-217,2026-153S,2026-09-20T22:44:08.949984,14.22764828,.00071989,88.9976,351.2439,356.2444,3.8693,0,U,69816,999,1120,.15693633E-3,.366E-5,0
QIANFAN-218,2026-153T,2026-09-20T22:42:50.713920,14.22320757,.0005794,88.9980,351.2464,358.4777,1.6395,0,U,69817,999,1120,.16089105E-3,.372E-5,0
STARLINK-37520,2026-154A,2026-09-20T11:33:02.141856,15.34394329,.00011125,53.1596,331.9212,86.5723,273.5407,0,U,69819,999,1323,.64594624E-3,.21507E-3,0
STARLINK-37553,2026-154B,2026-09-20T21:50:13.136064,15.34395385,.00017361,53.1623,329.6279,75.4716,284.6479,0,U,69820,999,1330,.5034387E-3,.16669E-3,0
STARLINK-37561,2026-154C,2026-09-20T21:29:00.140928,15.34401638,.00005691,53.1577,329.5241,99.0220,261.0847,0,U,69821,999,1330,.3434545E-3,.11246E-3,0
STARLINK-37521,2026-154D,2026-09-20T11:11:49.468992,15.34407225,.00011992,53.1601,331.8376,81.4220,278.6919,0,U,69822,999,1323,.39378168E-3,.12954E-3,0
STARLINK-37628,2026-154E,2026-09-20T12:03:19.815552,15.34406907,.00012378,53.1600,332.0548,91.7685,268.3459,0,U,69823,999,1323,.64928238E-3,.21629E-3,0
STARLINK-37695,2026-154F,2026-09-20T10:23:28.590720,15.34399522,.00011573,53.1588,332.3296,87.1883,272.9252,0,U,69824,999,1322,.5066999E-3,.16782E-3,0
STARLINK-37690,2026-154G,2026-09-20T11:54:14.523552,15.34409543,.00010547,53.1596,332.0216,90.7075,269.4048,0,U,69825,999,1323,.36012349E-3,.11814E-3,0
STARLINK-37710,2026-154H,2026-09-20T21:10:57.777024,15.34395186,.00011415,53.1572,330.1681,81.6416,278.4716,0,U,69826,999,1329,.28368152E-3,.9219E-4,0
STARLINK-38031,2026-154J,2026-09-20T16:23:30.671232,15.34413150,.00012526,53.1595,331.0634,88.5097,271.6049,0,U,69827,999,1326,.61480056E-3,.20461E-3,0
STARLINK-38001,2026-154K,2026-09-20T11:36:03.873888,15.34399093,.00012512,53.1580,331.9457,80.9148,279.1996,0,U,69828,999,1323,.65596709E-3,.21851E-3,0
STARLINK-37622,2026-154L,2026-09-20T13:03:48.026304,15.34405717,.00011719,53.1595,331.6135,51.7729,308.3379,0,U,69829,999,1324,.34741962E-3,.11382E-3,0
STARLINK-37621,2026-154M,2026-09-20T11:23:56.506848,15.34405055,.00006797,53.1593,331.8961,46.2729,313.8330,0,U,69830,999,1323,.18033995E-3,.5723E-4,0
STARLINK-37918,2026-154N,2026-09-20T11:20:54.849120,15.34385873,.00009058,53.1589,331.8834,88.8652,271.2455,0,U,69831,999,1323,.59546802E-3,.19787E-3,0
STARLINK-37887,2026-154P,2026-09-20T15:56:14.620704,15.34399970,.00011945,53.1595,330.9327,80.2259,279.8878,0,U,69832,999,1326,.28961782E-3,.9421E-4,0
STARLINK-37624,2026-154Q,2026-09-20T11:05:46.040352,15.34406606,.00018007,53.1630,331.8140,107.6837,252.4362,0,U,69833,999,1323,.20194203E-3,.6454E-4,0
STARLINK-37769,2026-154R,2026-09-20T11:02:45.647520,15.34377445,.0001325,53.1595,331.7971,89.4129,270.7026,0,U,69834,999,1323,.43626082E-3,.14381E-3,0
STARLINK-37247,2026-154S,2026-09-20T15:38:03.936480,15.34404950,.00014108,53.1612,330.8584,84.7187,275.3977,0,U,69835,999,1326,.53870577E-3,.17871E-3,0
STARLINK-37569,2026-154T,2026-09-20T21:47:11.321088,15.34401298,.00012115,53.1614,329.6114,80.0890,280.0249,0,U,69836,999,1330,.36871877E-3,.12102E-3,0
STARLINK-37587,2026-154U,2026-09-20T21:41:07.773216,15.34397951,.00008631,53.1601,329.5855,80.6024,279.5076,0,U,69837,999,1330,.40068543E-3,.13185E-3,0
STARLINK-37590,2026-154V,2026-09-20T21:38:05.883072,15.34394555,.00015758,53.1605,329.5728,82.9017,277.2165,0,U,69838,999,1330,.28968512E-3,.9422E-4,0
STARLINK-37589,2026-154W,2026-09-20T21:32:02.190912,15.34397155,.00010392,53.1606,329.5424,83.3356,276.7765,0,U,69839,999,1330,.21220611E-3,.6799E-4,0
STARLINK-37487,2026-154X,2026-09-20T12:21:23.064192,15.34407319,.00012317,53.1592,331.3924,70.4609,289.6527,0,U,69840,999,1324,.42421369E-3,.13987E-3,0
STARLINK-37433,2026-154Y,2026-09-20T12:00:17.803584,15.34407820,.00009433,53.1586,332.0212,98.2088,261.9022,0,U,69841,999,1323,.38607003E-3,.12693E-3,0
STARLINK-37588,2026-154Z,2026-09-20T20:31:33.866112,15.34406359,.00011133,53.1591,329.9705,82.0772,278.0357,0,U,69842,999,1329,.36767619E-3,.12069E-3,0
STARLINK-37579,2026-154AA,2026-09-20T21:13:59.119392,15.34391668,.00012864,53.1587,330.1560,88.1684,271.9466,0,U,69843,999,1329,.63208796E-3,.21034E-3,0
STARLINK-37584,2026-154AB,2026-09-20T11:17:52.787904,15.34404911,.00013066,53.1602,331.8336,90.2854,269.8298,0,U,69844,999,1323,.54995355E-3,.18253E-3,0
STARLINK-37606,2026-154AC,2026-09-20T15:41:04.520256,15.34385511,.00012362,53.1596,330.8425,81.6140,278.5003,0,U,69845,999,1326,.27306096E-3,.8856E-4,0
STARLINK-37603,2026-154AD,2026-09-20T12:12:17.512128,15.34391361,.00020662,53.1585,331.3533,42.5697,317.5465,0,U,69846,999,1324,.34186388E-3,.11188E-3,0
STARLINK-37595,2026-154AE,2026-09-20T10:11:21.316992,15.34407436,.00012949,53.1595,332.2692,72.7695,287.3449,0,U,69847,999,1322,.61175363E-3,.20354E-3,0
QIANFAN-219,2026-155A,2026-09-20T21:43:42.705696,13.53480505,.00370621,89.0087,53.6587,9.2761,350.9068,0,U,69848,999,1079,.17210707E-3,.128E-5,0
QIANFAN-220,2026-155B,2026-09-20T16:46:39.349056,13.48834323,.00323278,89.0089,53.7071,8.9745,351.1976,0,U,69849,999,1075,-.31640004E+1,-.1848532E-1,0
QIANFAN-221,2026-155C,2026-09-20T16:42:29.354976,13.70325223,.00280706,89.0087,53.4678,19.6807,340.5431,0,U,69850,999,1088,-.23124251E+1,-.1898912E-1,0
QIANFAN-222,2026-155D,2026-09-20T13:43:59.140992,13.50354923,.00350193,89.0086,53.7396,11.2440,348.9485,0,U,69851,999,1072,-.33542397E+1,-.2017923E-1,0
QIANFAN-223,2026-155E,2026-09-20T23:08:58.298496,13.49929335,.00346419,89.0092,53.7069,10.2951,349.8901,0,U,69852,999,1077,.98511882E-4,.75E-6,0
QIANFAN-224,2026-155F,2026-09-20T17:24:18.263232,13.49961660,.00368365,89.0067,53.6759,15.3713,344.8548,0,U,69853,999,1076,-.30747845E+1,-.1831245E-1,0
QIANFAN-225,2026-155G,2026-09-20T17:25:24.938976,13.49551402,.00371876,89.0079,53.7221,8.1458,352.0288,0,U,69854,999,1074,-.29864829E+1,-.1771387E-1,0
QIANFAN-226,2026-155H,2026-09-20T17:37:00.267168,13.50556174,.00361627,89.0081,53.7040,11.2375,348.9576,0,U,69855,999,1075,-.30578477E+1,-.1837465E-1,0
QIANFAN-227,2026-155J,2026-09-20T21:07:57.090432,13.49925540,.00355903,89.0086,53.6919,13.6358,346.5745,0,U,69856,999,1077,.10828044E-3,.81E-6,0
QIANFAN-228,2026-155K,2026-09-20T18:06:56.756448,13.52785963,.003378,89.0085,53.6937,16.8588,343.3678,0,U,69857,999,1076,-.28840734E+1,-.1796571E-1,0
QIANFAN-229,2026-155L,2026-09-20T16:12:31.833216,13.47580678,.00380924,89.0088,53.6817,6.1207,354.0399,0,U,69858,999,1076,-.32257903E+1,-.1850382E-1,0
QIANFAN-230,2026-155M,2026-09-20T22:27:45.538272,13.50968908,.00313451,89.0082,53.6983,11.7280,348.4594,0,U,69859,999,1077,.47602353E-4,.43E-6,0
QIANFAN-231,2026-155N,2026-09-20T17:05:48.845760,13.53348902,.00341896,89.0085,53.6691,11.7383,348.4559,0,U,69860,999,1077,-.28668349E+1,-.1801549E-1,0
QIANFAN-232,2026-155P,2026-09-20T21:08:23.202240,13.50451975,.00261477,89.0083,53.6534,9.2654,350.8974,0,U,69861,999,1079,.89239599E-4,.69E-6,0
QIANFAN-233,2026-155Q,2026-09-20T16:40:18.871104,13.50881587,.00387031,89.0085,53.6664,10.6077,349.5881,0,U,69862,999,1077,-.29400264E+1,-.1780537E-1,0
QIANFAN-234,2026-155R,2026-09-20T16:39:58.388256,13.56147348,.00331707,89.0077,53.6116,12.7917,347.4071,0,U,69863,999,1080,-.27592468E+1,-.1811263E-1,0
QIANFAN-235,2026-155S,2026-09-20T15:08:10.739904,13.82945233,.00368678,89.0087,53.4248,15.3443,344.8835,0,U,69864,999,1090,-.19119001E+1,-.1959369E-1,0
QIANFAN-236,2026-155T,2026-09-20T20:46:05.602368,13.57140025,.00344457,89.0093,53.6744,9.1561,351.0215,0,U,69865,999,1078,.4618735E-4,.45E-6,0
QIANFAN-237,2026-155U,2026-09-20T17:00:25.213824,13.51677016,.00358852,89.0088,53.6519,13.6124,346.5987,0,U,69866,999,1077,-.30705966E+1,-.1875056E-1,0
QIANFAN-238,2026-155V,2026-09-20T17:08:24.897120,13.51306028,.00255475,89.0091,53.6700,9.5926,350.5708,0,U,69867,999,1077,-.29828036E+1,-.1811595E-1,0
CAS500-4,2026-156A,2026-09-20T13:43:04.112832,14.00809114,.00118057,98.9888,162.5374,358.3214,1.7910,0,U,69869,999,1053,.19992949E-3,.255E-5,0
ICEYE-X79,2026-156B,2026-09-20T06:23:47.923296,14.91893159,.00051571,97.7432,162.4409,260.2209,99.8427,0,U,69870,999,1117,.18313505E-3,.1796E-4,0
PELICAN-11,2026-156C,2026-09-20T08:14:23.020800,14.94929303,.00039283,97.7137,162.5958,354.1941,5.9234,0,U,69871,999,1100,.74210895E-4,.753E-5,0
TOM-1,2026-156D,2026-09-20T12:25:36.037344,14.90821572,.00026423,97.7429,162.5748,197.9147,162.1978,0,U,69872,999,1120,.70089155E-4,.635E-5,0
FIRESAT2,2026-156E,2026-09-20T13:19:35.720256,14.89651123,.00047761,97.7668,162.7310,262.8848,97.1827,0,U,69873,999,1121,.53400819E-4,.456E-5,0
CUBY-4,2026-156F,2026-09-20T12:14:37.887072,14.90978754,.00017234,97.7433,162.5897,218.1145,141.9952,0,U,69874,999,1120,.38632103E-4,.327E-5,0
CUBY-3,2026-156G,2026-09-20T23:26:07.071936,14.91065690,.00022402,97.7421,163.0428,215.0992,145.0079,0,U,69875,999,1127,.31616313E-4,.258E-5,0
ION SCV-023,2026-156H,2026-09-20T17:30:01.282464,14.91868300,.00053844,97.5919,161.9433,262.2295,97.8313,0,U,69876,999,1124,.52418447E-4,.476E-5,0
TRANSPORTER-17 OBJECT J,2026-156J,2026-09-20T13:09:54.802080,14.91673879,.00031903,97.7459,162.7187,249.0776,111.0101,0,U,69877,999,1121,.25266628E-3,.2485E-4,0
GRUS-3G,2026-156K,2026-09-20T14:26:28.366944,14.91811464,.00052678,97.7425,162.7672,257.9370,102.1259,0,U,69878,999,1122,.78227959E-4,.734E-5,0
ANDURIL-216,2026-156L,2026-09-20T22:44:08.352096,14.91638141,.00040398,97.7464,163.1210,254.1292,105.9481,0,U,69879,999,1127,.10200641E-3,.969E-5,0
TRANSPORTER-17 OBJECT M,2026-156M,2026-09-20T05:33:56.110752,14.91216029,.00034478,97.7366,162.2763,218.0292,142.0684,0,U,69880,999,1116,.1166288E-3,.1104E-4,0
CUBY-2,2026-156N,2026-09-20T05:38:11.172192,14.91083901,.00028685,97.7404,162.3060,225.1199,134.9787,0,U,69881,999,1116,.29737073E-4,.24E-5,0
LEMUR-2-DELOITTE-6,2026-156P,2026-09-20T11:53:56.650848,14.91353467,.00018893,97.7482,162.6509,268.4502,91.6500,0,U,69882,999,1120,.11762596E-3,.1118E-4,0
HYPERION GR-1,2026-156Q,2026-09-20T23:05:13.427808,14.91190560,.00037801,97.7456,163.0954,256.5116,103.5681,0,U,69883,999,1127,.46528041E-4,.407E-5,0
YAM-17,2026-156R,2026-09-20T23:36:08.235360,14.90465079,.00018378,97.5586,161.8935,67.8047,292.3367,0,U,69884,999,1127,.91823809E-4,.843E-5,0
GRUS-3A,2026-156S,2026-09-20T13:09:48.486240,14.91536156,.00043526,97.7432,162.6916,247.7547,112.3210,0,U,69885,999,1121,.69185795E-4,.638E-5,0
FIRESAT1,2026-156T,2026-09-20T14:26:43.427328,14.91571889,.00058631,97.7466,162.8053,270.0542,90.0005,0,U,69886,999,1121,.81749643E-4,.764E-5,0
NAVIGATOR,2026-156U,2026-09-20T17:35:21.563808,14.91808278,.00055784,97.7476,162.9401,264.4791,95.5792,0,U,69887,999,1124,.62927647E-4,.579E-5,0
TRANSPORTER-17 OBJECT V,2026-156V,2026-09-20T11:38:17.374848,14.91528371,.00032524,97.7475,162.6617,254.0053,106.0808,0,U,69888,999,1104,.14086299E-3,.1356E-4,0
ICEYE-X81,2026-156W,2026-09-20T03:28:27.234624,14.91628380,.00038684,97.7465,162.3264,254.4421,105.6371,0,U,69889,999,1115,.1833379E-3,.1786E-4,0
FIRESAT3,2026-156X,2026-09-20T22:09:20.001024,14.92225109,.00049337,97.7457,163.1465,267.6608,92.4047,0,U,69890,999,1127,.73588551E-4,.694E-5,0
GRUS-3C,2026-156Y,2026-09-20T14:40:24.065760,14.91619331,.0004704,97.7425,162.7549,250.2055,109.8656,0,U,69891,999,1122,.72919744E-4,.677E-5,0
ICEYE-X77,2026-156Z,2026-09-20T22:11:38.915808,14.92501464,.00055647,97.7442,163.1318,263.2125,96.8462,0,U,69892,999,1127,.43526877E-2,.44901E-3,0
ICEYE-X80,2026-156AA,2026-09-20T05:06:06.670944,14.91627378,.00037524,97.7457,162.3845,253.3572,106.7235,0,U,69893,999,1116,.1788378E-3,.174E-4,0
GRUS-3F,2026-156AB,2026-09-20T14:39:26.523360,14.91632533,.00041905,97.7464,162.7947,255.3475,104.7279,0,U,69894,999,1122,.74078018E-4,.688E-5,0
MIKROGLOB-1 (PIRX-1),2026-156AC,2026-09-20T22:41:03.501888,14.91654680,.00048296,97.7429,163.0903,250.1610,109.9088,0,U,69895,999,1127,.69667123E-4,.645E-5,0
BRO-31,2026-156AD,2026-09-20T12:27:21.009024,14.92154730,.00060308,97.7446,162.7409,268.6394,91.4134,0,U,69896,999,1121,.93980369E-4,.901E-5,0
TRANSPORTER-17 OBJECT AE,2026-156AE,2026-09-20T05:56:23.719200,14.90884201,.00004475,97.7484,162.3634,270.8719,89.2448,0,U,69897,999,1116,.9865098E-4,.917E-5,0
GRUS-3E,2026-156AF,2026-09-20T00:15:14.296032,14.91559707,.0003993,97.7461,162.1934,255.3628,104.7148,0,U,69898,999,1113,.74987142E-4,.696E-5,0
FOSSASAT-2E26,2026-156AG,2026-09-20T23:07:09.259104,14.91308945,.00035148,97.7432,163.0673,238.9682,121.1192,0,U,69899,999,1127,.10974056E-3,.1038E-4,0
TRANSPORTER-17 OBJECT AH,2026-156AH,2026-09-20T11:49:09.872832,14.91384094,.0002845,97.7479,162.6559,241.6549,118.4383,0,U,69900,999,1120,.15140481E-3,.1456E-4,0
R5-S9,2026-156AJ,2026-09-20T23:15:40.974336,14.91179548,.00032623,97.7440,163.0691,226.9665,133.1281,0,U,69901,999,1127,.58488967E-4,.526E-5,0
CUBY-1,2026-156AK,2026-09-20T03:59:29.857056,14.91167909,.00026798,97.7404,162.2462,227.7593,132.3398,0,U,69902,999,1115,.51063877E-4,.452E-5,0
BALKAN-3,2026-156AL,2026-09-20T12:02:53.612160,14.91188558,.00017442,97.7490,162.6526,242.6396,117.4645,0,U,69903,999,1120,.12593031E-3,.1195E-4,0
KITA-53,2026-156AM,2026-09-20T22:38:03.043392,14.91711360,.00045894,97.7424,163.0887,252.4733,107.5984,0,U,69904,999,1116,.89690701E-4,.847E-5,0
LEMUR-2-ALEX-FULTON,2026-156AN,2026-09-20T05:28:22.453824,14.91384977,.00018041,97.7482,162.3901,248.0200,112.0827,0,U,69905,999,1116,.19478762E-3,.1889E-4,0
TOM-3,2026-156AP,2026-09-20T23:25:56.178624,14.90972132,.0002836,97.7388,163.0131,222.2511,137.8490,0,U,69906,999,1127,.62575214E-4,.563E-5,0
CUBY-5,2026-156AQ,2026-09-20T12:10:06.107232,14.91028764,.00022319,97.7415,162.5743,219.5222,140.5834,0,U,69907,999,1120,.84951513E-4,.785E-5,0
MISR-D 1,2026-156AR,2026-09-20T22:45:05.092704,14.91655303,.000447,97.7434,163.0907,249.3149,110.7591,0,U,69908,999,1127,.1139542E-3,.109E-4,0
KITA-36,2026-156AS,2026-09-20T13:12:27.324864,14.91510809,.00039467,97.7452,162.7073,247.8529,112.2271,0,U,69909,999,1121,.79494063E-4,.741E-5,0
LEMUR-2-DELOITTE-5,2026-156AT,2026-09-20T05:32:59.357184,14.91316557,.00013802,97.7460,162.3674,255.1807,104.9259,0,U,69910,999,1116,.17828694E-3,.1721E-4,0
TRANSPORTER-17 OBJECT AU,2026-156AU,2026-09-20T23:42:38.511936,14.90830055,.00008411,97.7453,163.0566,201.8196,158.2987,0,U,69911,999,1127,.85831823E-4,.79E-5,0
MARMOTSAT,2026-156AV,2026-09-20T05:50:55.125312,14.90954639,.0000941,97.7472,162.3555,236.6683,123.4445,0,U,69912,999,1116,.88886983E-4,.823E-5,0
TRANSPORTER-17 OBJECT AW,2026-156AW,2026-09-20T12:11:30.038784,14.91033505,.0001156,97.7496,162.6483,263.1908,96.9179,0,U,69913,999,1120,.79596049E-4,.732E-5,0
TOM-2,2026-156AX,2026-09-20T05:56:47.878368,14.90852758,.00018174,97.7475,162.3553,201.3157,158.7986,0,U,69914,999,1116,.62088871E-4,.557E-5,0
MISR-D 2,2026-156AY,2026-09-20T14:25:21.154656,14.91867370,.000516,97.7428,162.7704,259.5834,100.4803,0,U,69915,999,1122,.12053111E-3,.1162E-4,0
KOYO,2026-156AZ,2026-09-20T05:43:29.012736,14.91117420,.00013597,97.7433,162.3289,226.6084,133.5021,0,U,69916,999,1116,.15293331E-3,.1461E-4,0
BOHR,2026-156BA,2026-09-20T11:49:17.297184,14.92697885,.00081549,97.7488,162.8158,275.3297,84.6992,0,U,69917,999,1121,.10840738E-3,.1062E-4,0
GRUS-3B,2026-156BB,2026-09-20T14:24:50.755680,14.91833840,.00047937,97.7466,162.8093,264.1525,95.9148,0,U,69918,999,1122,.78348453E-4,.735E-5,0
GRUS-3D,2026-156BC,2026-09-20T15:52:03.094752,14.91963501,.00055935,97.7434,162.8521,263.0369,97.0214,0,U,69919,999,1123,.74474709E-4,.699E-5,0
MARINA,2026-156BD,2026-09-20T10:51:38.423520,14.92179346,.00058432,97.7439,162.6688,265.8739,94.1812,0,U,69920,999,1120,.13667733E-3,.1336E-4,0
TRANSPORTER-17 OBJECT BE,2026-156BE,2026-09-20T14:04:27.003360,14.92269732,.0005067,97.7460,162.8264,271.1287,88.9352,0,U,69921,999,1122,.21936282E-3,.2183E-4,0
POSIDONIA,2026-156BF,2026-09-20T14:10:31.315872,14.91884753,.00055711,97.7433,162.7902,268.0731,91.9850,0,U,69922,999,1122,.45731445E-4,.407E-5,0
RAFS,2026-156BG,2026-09-20T12:29:15.349920,14.92122575,.00060637,97.7429,162.7236,264.3075,95.7452,0,U,69923,999,1121,.9075997E-4,.867E-5,0
CENTAURI-9,2026-156BH,2026-09-20T12:20:27.925440,14.92221220,.00067235,97.7436,162.7395,263.2460,96.7994,0,U,69924,999,1121,.53580183E-4,.49E-5,0
ET-001A,2026-156BJ,2026-09-20T05:38:35.422944,14.92649967,.00066891,97.7425,162.4813,265.7991,94.2464,0,U,69925,999,1117,.21470293E-3,.2157E-4,0
LEMUR-2-JESS-R,2026-156BK,2026-09-20T05:38:05.995968,14.92597866,.00066944,97.7493,162.5466,280.8657,79.1809,0,U,69926,999,1117,.186647E-3,.1865E-4,0
REPLICATOR 2,2026-156BL,2026-09-20T12:14:23.861760,14.92305216,.00067918,97.7451,162.7591,271.3712,88.6729,0,U,69927,999,1104,.47963909E-4,.434E-5,0
LEMUR-2-ALYX,2026-156BM,2026-09-20T23:17:57.933024,14.92631236,.00070194,97.7488,163.2672,272.7250,87.3166,0,U,69928,999,1128,.16909386E-3,.1686E-4,0
N2-P-BODY,2026-156BN,2026-09-20T11:55:06.350592,14.92747971,.00072096,97.7460,162.7879,271.2972,88.7422,0,U,69929,999,1121,.17006935E-3,.1701E-4,0
LEMUR-2-SOPHILUNA-X1,2026-156BP,2026-09-20T11:54:42.337440,14.92728415,.00072971,97.7478,162.8033,277.9811,82.0580,0,U,69930,999,1121,.19371852E-3,.1944E-4,0
GRITSS,2026-156BQ,2026-09-20T10:27:06.562368,14.92471054,.00077184,97.7435,162.6868,264.3945,95.6394,0,U,69931,999,1120,.60730143E-4,.567E-5,0
LEMUR-2-NURAY,2026-156BR,2026-09-20T23:18:15.597504,14.92500777,.00078813,97.7384,163.1685,259.0642,100.9690,0,U,69932,999,1128,.80155485E-4,.767E-5,0
LEMUR-2-CRIMBOREALIS,2026-156BS,2026-09-20T05:25:57.779616,14.92717102,.00078071,97.7467,162.5288,271.8198,88.2127,0,U,69933,999,1117,.11071235E-3,.1087E-4,0
LEMUR-2-DELOITTE-4,2026-156BT,2026-09-20T05:24:19.791648,14.92739832,.000792,97.7458,162.5223,274.8069,85.2246,0,U,69934,999,1117,.1238609E-3,.1223E-4,0
KOSTKA,2026-156BU,2026-09-20T05:23:18.756960,14.92736656,.00082538,97.7396,162.4649,266.1285,93.8991,0,U,69935,999,1117,.16023244E-3,.1599E-4,0
TRANSPORTER-17 OBJECT BV,2026-156BV,2026-09-20T11:53:10.108032,14.92632973,.00083022,97.7393,162.7250,264.3948,95.6325,0,U,69936,999,1121,.90689437E-4,.878E-5,0
LEONAV-1,2026-156BW,2026-09-20T13:09:37.906560,14.92963212,.0009141,97.7427,162.8407,264.8207,95.1969,0,U,69937,999,1122,.17804218E-3,.1793E-4,0
CYBERCUBE,2026-156BX,2026-09-20T05:21:57.545280,14.92779997,.00080861,97.7411,162.4822,264.0708,95.9590,0,U,69938,999,1117,.17181798E-3,.172E-4,0
CLOUDCT-PRECURSOR,2026-156BY,2026-09-20T05:25:33.267072,14.92632530,.00081424,97.7487,162.5491,276.0499,83.9792,0,U,69939,999,1117,.75575314E-4,.722E-5,0
LEMUR-2-ELEONORE,2026-156BZ,2026-09-20T13:21:39.684384,14.92721829,.00087543,97.7470,162.8695,267.3038,92.7179,0,U,69940,999,1122,.67397621E-4,.64E-5,0
ET-001B,2026-156CA,2026-09-20T23:21:50.220288,14.92676601,.00063405,97.7420,163.2049,263.8959,96.1538,0,U,69941,999,1128,.32565684E-3,.3303E-4,0
ET-001C,2026-156CB,2026-09-20T05:44:02.585184,14.92501463,.0006713,97.7415,162.4737,264.3754,95.6700,0,U,69942,999,1117,.15694299E-3,.1555E-4,0
STARLINK-37886,2026-157A,2026-09-20T16:06:02.787840,15.34398195,.00014605,53.1598,332.5917,89.5297,270.5873,0,U,69943,999,1140,.38771137E-3,.12745E-3,0
STARLINK-37937,2026-157B,2026-09-20T11:48:54.167904,15.34396821,.00008198,53.1576,333.6216,74.9634,285.1459,0,U,69944,999,1137,.70215514E-3,.23419E-3,0
STARLINK-37903,2026-157C,2026-09-20T11:03:35.449344,15.34412437,.00019387,53.1594,334.1507,101.5690,258.5530,0,U,69945,999,1136,.60904142E-3,.20265E-3,0
STARLINK-37905,2026-157D,2026-09-20T12:25:15.261600,15.34411062,.00009227,53.1599,333.7793,88.1641,271.9467,0,U,69946,999,1137,.65532186E-3,.21837E-3,0
